-0.00000,-0.05000
0.00902,-0.04267
0.00730,-0.03493
0.00733,-0.03477
0.02088,-0.02680
0.03676,0.01834
0.04516,0.03429
0.03288,0.04239
0.01120,0.04253
0.00755,0.05000
-0.00755,0.05000
-0.01120,0.04253
-0.03288,0.04239
-0.04516,0.03429
-0.03676,0.01834
-0.02088,-0.02680
-0.00733,-0.03477
-0.00730,-0.03493
-0.00902,-0.04267
-0.00000,-0.05000
